#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string
#group,false,false,true,true,false,false,true,true
#default,_result,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:38:39.087Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:39:29.288Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:39:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:40:39.088Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:41:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:42:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:43:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:44:29.288Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:44:39.088Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:45:39.088Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:46:39.088Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:47:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:48:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:49:29.288Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:49:39.088Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:50:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:51:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:52:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:53:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:54:29.288Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:54:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:55:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:56:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:57:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:58:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:59:29.288Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T18:59:39.088Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:00:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:01:39.088Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:02:39.088Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:03:39.088Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:04:29.288Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:04:39.088Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:05:39.088Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:06:39.088Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:07:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:08:39.088Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:09:29.288Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:09:39.088Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:10:39.088Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:11:39.088Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:12:39.088Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:13:39.088Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:14:29.288Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:14:39.088Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:15:39.088Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:16:39.089Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:17:39.089Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:18:39.089Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:19:29.289Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:19:39.089Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:20:39.089Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:21:37.089Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:21:39.089Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:22:37.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:22:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:23:37.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:23:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:24:27.289Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:24:29.289Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:24:37.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:24:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:25:39.089Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:26:37.089Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:26:39.089Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:27:37.089Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:27:39.089Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:28:37.089Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:28:39.089Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:29:27.289Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:29:29.289Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:29:37.089Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:29:39.089Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:30:37.089Z,9,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:30:39.089Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:31:37.089Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:31:39.089Z,8,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:32:37.089Z,7,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:32:39.089Z,7,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:33:37.089Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:33:39.089Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:34:27.289Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:34:29.289Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:34:37.089Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:34:39.089Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:35:37.089Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:35:39.089Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:36:37.089Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:36:39.089Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:37:37.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:37:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:38:37.089Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:38:39.089Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:39:27.289Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:39:29.289Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:39:37.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:39:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:40:37.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:40:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:41:37.089Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:41:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:42:37.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:42:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:43:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:44:29.289Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:44:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:45:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:46:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:47:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:48:39.089Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:49:29.289Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:49:39.089Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:50:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:51:39.089Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:52:39.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:53:39.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:54:29.29Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:54:39.09Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:55:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:56:39.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:57:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:58:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:59:29.29Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T19:59:39.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:00:37.19Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:00:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:01:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:01:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:02:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:02:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:03:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:03:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:04:27.29Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:04:29.29Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:04:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:04:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:05:37.19Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:05:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:06:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:06:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:07:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:07:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:08:37.09Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:08:39.09Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:09:27.29Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:09:29.29Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:09:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:09:39.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:10:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:10:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:11:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:11:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:12:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:12:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:13:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:13:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:14:27.29Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:14:29.29Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:14:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:14:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:15:37.19Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:15:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:16:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:16:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:17:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:17:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:18:37.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:18:39.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:19:27.29Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:19:29.29Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:19:37.09Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:19:39.09Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:20:37.09Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:20:39.09Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:21:37.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:21:39.09Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:22:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:22:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:23:37.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:23:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:24:29.29Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:24:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:25:39.09Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:26:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:27:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:28:39.09Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:29:29.29Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:29:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:30:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:31:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:32:39.091Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:33:39.091Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:34:29.291Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:34:39.091Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:35:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:36:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:37:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:38:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:39:29.291Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:39:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:40:39.091Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:41:39.091Z,12,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:42:39.091Z,11,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:43:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:44:29.291Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:44:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:45:39.091Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:46:39.091Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:47:39.091Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:48:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:49:29.291Z,14,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:49:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:50:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:51:39.091Z,10,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:52:39.091Z,13,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:53:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:54:29.291Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:54:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:55:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:56:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:57:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:58:39.091Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:59:29.291Z,15,value,ASA1321L
,,0,2019-01-02T00:00:00Z,2019-01-03T00:00:00Z,2019-01-02T20:59:39.091Z,15,value,ASA1321L
